Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
67100	1.5	55.0	10112.114935784113	-381.10735281365294	2.3384477785810867	1220.0	0.2919582826874919	2.425146876447366	4.83568214940243	28.472031743409193	9.724462599832513	7.4430964387831215	0.11783625422137194	7.560932695865642	6710.0	-177.46880813897914	238.3252108029815	1220.0	213.2626371383667	49.060706615448	547.0773221914571	83.30263423919678	80.89929628372192	408.6431857793196	1539.0	67100.0
73200	1.5	60.0	10830.877473555334	-199.71158540792075	143.75250755424432	1220.0	0.011310191179885859	87.41583524939955	245.10470903740563	17.543069508036645	2.970596517109483	3.119807497106614	0.15167359251712184	3.2714810874618485	7320.0	-341.3605236198545	30.613946863817475	1220.0	230.67950582504272	53.125476360321045	551.1479991522293	89.52330112457275	88.03072834014893	412.26887511749857	1538.0	73200.0
79300	1.5	65.0	10981.684432540238	-324.5649384266093	30.161391796980745	1220.0	0.057118270876914436	16.50753278499842	46.45349224903552	14.87083141920998	3.5027393020567343	2.836541054092466	0.11820517970462799	2.954746235003235	7930.0	-345.30038666296235	31.401671572172823	1220.0	252.2559049129486	57.05826425552368	555.9229747674852	96.15797805786133	99.0396625995636	406.2549103202164	1537.0	79300.0
85400	1.5	70.0	11134.662962499355	-328.40167161089335	30.595705991823202	1220.0	0.0561885602426689	16.797217007895718	14.45417305524233	13.519453864801111	1.571797844230152	2.8842900547824923	0.017763113657959174	2.9020531667060547	8540.0	-290.82380153331576	58.3479469567492	1220.0	269.57535314559937	60.56281328201294	564.0424899175789	103.18507313728333	105.8274667263031	408.5879251825605	1536.0	85400.0
91500	1.5	75.0	11322.752923737095	-310.2807600998677	37.61799224754788	1220.0	0.04544777924268899	21.003275334093825	21.59141912929347	18.11611868905238	1.8046193599700917	5.865085750915966	0.013852058344932852	5.878937806653195	9150.0	-315.34267672242953	22.269882662374748	1220.0	284.207496881485	64.0012092590332	571.8641948133852	108.71168923377991	111.49459838867188	415.51947034718023	1535.0	91500.0
97600	1.5	80.0	11383.489672018539	-328.7716132666141	12.14734965628877	1220.0	0.11659940952740186	7.576372762548092	6.5873009533178655	15.86705857104943	2.6181650873090394	5.457080269055288	0.007035810091593832	5.4641160773449275	9760.0	-336.52598858050777	10.221196855629792	1220.0	302.9134290218353	68.38809037208557	570.8596304940139	115.31083226203918	119.21450638771057	416.15972313234795	1534.0	97600.0
103700	1.5	85.0	11429.961965884157	-347.4116116111522	9.294458773123587	1220.0	0.1397092581651751	6.157721779738624	2.8204068903063204	13.282886806863258	2.249779310187356	3.713004289396473	0.005393491322021994	3.7183977811062903	10370.0	-349.585718873089	4.147992930385629	1220.0	323.0495548248291	71.89491629600525	576.9531718935291	122.82745623588562	128.32718229293823	412.8930311916132	1533.0	103700.0
109800	1.5	90.0	11450.688301790442	-360.5805468822995	4.145267181257018	1220.0	0.2180658269391123	3.5857712509865975	1.4199717930105864	13.008545373697743	3.1463665403303525	3.400166166610405	0.008494268232559566	3.4086604311817914	10980.0	-108.29717487320617	168.2257514665139	1220.0	340.0623610019684	75.47110939025879	581.9445395043954	129.3112461566925	135.2800054550171	414.979706740768	1532.0	109800.0
115900	1.5	95.0	11550.82313727926	-324.3229688778842	20.0269670977635	1220.0	0.07075479290241868	13.13331816798825	5.860868044368559	14.351955163674267	1.4301541865849112	3.9750418150034097	0.007748005171420925	3.9827898252694363	11590.0	-346.8017461204156	3.2068040607847754	1220.0	358.6628580093384	78.98021125793457	586.9824765167685	138.11956524848938	141.56308150291443	414.39825225559247	1531.0	115900.0
122000	1.5	100.0	11567.694971076502	-359.82194319402504	3.3743667594484927	1220.0	0.23692626792380514	3.220722373939547	1.6042436922182808	13.490639402045566	3.5763743881319408	3.7108063885423035	0.00875420668429588	3.7195605920963577	12200.0	-189.75670020112892	54.85562123495169	1220.0	374.0077188014984	82.60780143737793	590.7432367267826	144.23974919319153	147.16016817092896	418.668615638467	1530.0	122000.0
128100	1.5	105.0	11782.479447608803	-232.87663501760358	42.956895306460225	1220.0	0.03569937306941983	27.01169639745305	15.752398311896387	14.37922824328063	1.0756801208511735	4.285024064486143	0.03794505573374015	4.32296912298828	12810.0	-327.6460809498272	3.442287047307678	1220.0	391.5814919471741	86.09723138809204	595.1410884402366	152.41332125663757	153.07093930244446	419.3342065007139	1529.0	128100.0
134200	1.5	110.0	11799.897754834303	-349.16814930041926	3.483661445100006	1220.0	0.231545248961744	3.3188102735168643	2.3228607414198716	12.69174572835202	3.476560874063461	3.551928085186442	0.0507178482397261	3.6026459353869114	13420.0	-294.27277512105	27.16394637438696	1220.0	414.77761721611023	89.91338658332825	597.0189983918741	161.23047804832458	163.6337525844574	413.0956484147255	1528.0	134200.0
140300	1.5	115.0	11870.825721556936	-321.71275597652055	14.185593344526467	1220.0	0.09300028684951692	9.752655006517267	2.3346979510588697	13.494566587541934	1.4721261190586388	3.5962968088564318	0.006462961659656057	3.6027597714643025	14030.0	-336.2249383417128	3.566514021672193	1220.0	429.8636989593506	93.54754972457886	599.9088181916851	166.87965202331543	169.4364972114563	417.167002890667	1527.0	140300.0
146400	1.5	120.0	11887.288310032734	-359.60104177794545	3.292517695159829	1220.0	0.2359761436938558	3.2377165095864617	1.0839100444903151	12.655911465941891	3.2422701081291594	2.904911544137315	0.005220665001848587	2.91013220504659	14640.0	-301.9034038799148	15.70481618942275	1220.0	446.8873698711395	98.72878098487854	593.1401098628894	172.53489995002747	175.62368893623352	420.4980278335946	1526.0	146400.0
152500	1.5	125.0	11934.510886327324	-325.19175986935704	9.44451525891776	1220.0	0.12599441782354026	6.936859563100137	2.212994505929166	11.818336236672332	1.7678692997479044	2.297799632441803	0.0055231643848304346	2.3033227965968552	15250.0	-309.672174227282	4.715855755051728	1220.0	463.51681208610535	102.72405910491943	593.8238863565189	178.98783612251282	181.8049168586731	422.680330300183	1525.0	152500.0
158600	1.5	130.0	11957.391461617703	-331.45894146459995	4.576115058075951	1220.0	0.20447657200098002	3.8905358213615164	1.2287267123089465	11.983972697961542	2.7016873930321315	2.14678070515883	0.004132261321990619	2.1509129666402713	15860.0	-285.2192402510151	9.891874202123496	1220.0	480.1259708404541	106.65418195724487	594.8196201573379	184.96390223503113	188.5078866481781	424.6639363960013	1524.0	158600.0
164700	1.5	135.0	12001.582970777887	-307.9296850677778	8.83830183203672	1220.0	0.1341348123092209	6.455186187570015	1.9320001262133246	10.922024811291301	1.7241722452835948	1.8285486042499561	0.004037836572197341	1.8325864405905627	16470.0	-296.6582865200783	5.742370810843467	1220.0	498.1511778831482	110.6512439250946	595.3841788222235	191.918710231781	195.58122372627258	425.0323305031288	1523.0	164700.0
170800	1.5	140.0	12028.185918673511	-317.3551624925571	5.32058957912473	1220.0	0.1896118503354219	4.273931973297068	1.1514422848576404	10.380753637532704	2.186641024370661	1.8598927752893475	0.003378551620770567	1.863271332080248	17080.0	-282.73029270692575	16.909878925014535	1220.0	516.7093439102173	114.77570295333862	595.2479335088462	198.94385433197021	202.98978662490845	424.94576864324785	1522.0	170800.0
176900	1.5	145.0	12054.511195112753	-326.7398655112218	5.265055287848475	1220.0	0.1904787344395349	4.249929882946789	1.3766163793743647	10.802966213226322	2.3199513896566915	1.9318862708865636	0.002863293395331893	1.9347495618413704	17690.0	-135.4635940880184	75.8250273242589	1220.0	539.5083470344543	120.09104990959167	589.2195967415587	207.98316621780396	211.43413090705872	421.7756425704493	1521.0	176900.0
183000	1.5	150.0	12167.716217417115	-270.20678686338135	22.641004460872587	1220.0	0.0637079002306264	14.696640391222129	7.622277878933262	11.290459080993148	1.204890809489078	1.7923543738048584	0.011719133540774222	1.8040735062517106	18300.0	-295.02904486683866	6.157761359045799	1220.0	562.3493649959564	126.84401202201843	577.0867606055654	217.00714898109436	218.49820399284363	420.2014940811791	1520.0	183000.0
189100	1.5	155.0	12199.026326507414	-313.73761322698124	6.2620218180598375	1220.0	0.17318067972192192	4.774316174331402	2.49783316459812	9.887793306444513	2.1449512643892232	1.5599669836583678	0.018453101806350243	1.578420083688906	18910.0	-98.45733581100147	102.22605354932669	1220.0	587.270751953125	132.1941637992859	572.1886490756607	227.3894340991974	227.68715405464172	415.5344505133596	1519.0	189100.0
195200	1.5	160.0	12472.978872476058	-190.58630362070375	54.790509193729065	1220.0	0.028616643596869565	33.94469910892667	34.893244336862956	11.883773358141788	1.3386012849260556	2.674646823718901	0.07070468694418214	2.7453515159302073	19520.0	-295.4553475583456	7.476496265715489	1220.0	606.4198598861694	135.95240116119385	574.3186536839711	236.57914304733276	233.88831567764282	414.9064858364825	1518.0	195200.0
201300	1.5	165.0	12510.807849714676	-314.6819971962947	7.565795447723704	1220.0	0.1541887067404089	5.485559293804789	6.0354778883887095	11.8228458107495	2.753551859542971	2.151343415897397	0.05408453392704614	2.205427947493853	20130.0	-239.370524221235	38.814131041586926	1220.0	629.0393981933594	141.7312388420105	568.1175205824356	242.6232328414917	244.68492650985718	413.0856340840844	1517.0	201300.0
207400	1.5	170.0	12664.424886167664	-265.53134560428964	30.72340729059772	1220.0	0.0489971512794518	19.409349806819797	12.010158838209573	11.837080785094717	1.1684468384648936	1.9785172853802078	0.012031115573968307	1.9905484007030232	20740.0	-291.44208018733036	12.236377226075792	1220.0	647.2129530906677	147.12327599525452	563.8808641174894	249.50980162620544	250.57987546920776	414.72561722250805	1516.0	207400.0
213500	1.5	175.0	12724.867997032796	-314.2193801396604	12.0886221730264	1220.0	0.11380727259681617	7.786784685919761	5.533907721863425	11.170839514497844	1.901121776807502	1.992992535624347	0.011779797856970767	2.0047723395414034	21350.0	-299.30425263226476	7.559906544148377	1220.0	673.0334520339966	153.69747114181519	555.6369884654916	258.1488769054413	261.1871039867401	411.10188366541166	1515.0	213500.0
219600	1.5	180.0	12759.457067863048	-324.20955262143536	6.91781416605045	1220.0	0.16111365634765412	5.206798496597836	2.2787707567215	9.897502402790261	1.9617638058349705	1.374816758661973	0.005450901457921551	1.38026765882969	21960.0	-284.5249392055426	17.892908253194488	1220.0	696.0242519378662	159.8472249507904	549.5247104042119	266.9581379890442	269.2188889980316	409.56622336841247	1514.0	219600.0
225700	1.5	185.0	12809.06575890396	-322.57674974816575	9.921738208182386	1220.0	0.12472599787294975	7.017574660085181	3.1646006316435122	10.739794107343329	1.734239501640445	1.361716610242108	0.005156398906284697	1.3668730095273167	22570.0	-246.56937240955082	28.44281642573503	1220.0	712.4159679412842	163.73536801338196	551.3775129672747	273.3662838935852	275.314316034317	411.350428700518	1513.0	225700.0
231800	1.5	190.0	12928.308169928237	-270.3268212597375	23.84848220485553	1220.0	0.06212886879081491	15.095577136080728	8.045713691242403	12.252628631279128	1.2611130305000975	1.4635224580764763	0.006575464598689475	1.4700979240849377	23180.0	-288.73938050820254	10.116928508645044	1220.0	728.752366065979	167.71780371665955	552.8333781226951	279.5585560798645	281.47600626945496	413.16527635898717	1512.0	231800.0
237900	1.5	195.0	12978.96490054836	-312.35214599235474	10.13134612402447	1220.0	0.12734042075773389	6.852966042121908	3.9034838500570066	11.03731568133245	1.9025676955942252	1.0030189108408867	0.008256964920733701	1.011275876301233	23790.0	-263.55670262405636	17.278647726392197	1220.0	745.34734582901	172.05108857154846	553.0915310682684	285.7465891838074	287.5496680736542	414.9686954840201	1511.0	237900.0
244000	1.5	200.0	13065.731899064169	-287.785914737843	17.353399703161646	1220.0	0.08195343157508835	11.202051589307375	5.4715931661793435	11.763177874830905	1.4124485819066162	1.53402062278302	0.008487751676899495	1.5425083771103711	24400.0	-316.80132236632625	4.144652718793809	1220.0	765.7910599708557	176.29338669776917	553.6225823792348	292.50918531417847	296.9884879589081	413.9117269882188	1510.0	244000.0
250100	1.5	205.0	13084.138069082604	-341.9757469542522	3.6812340036870568	1220.0	0.21524148106055924	3.645944615660051	1.5383826938808942	11.49440133767049	2.8051956864654044	1.1767878655527455	0.006946295455143957	1.1837341616143944	25010.0	-309.93831508945163	7.205793784489867	1220.0	782.9987771511078	180.52541851997375	554.160188743345	299.087286233902	303.38607239723206	415.12209032486766	1509.0	250100.0
256200	1.5	210.0	13119.002925955889	-333.4264077296231	6.972971374656934	1220.0	0.15091013882959414	5.626460009616634	1.8385774115069986	11.525547915599386	2.016782012337544	1.1423782871883421	0.0032761375095359366	1.145654422264607	25620.0	-317.2965535144569	3.4128835108749045	1220.0	799.5360598564148	184.50287675857544	555.4384939704571	305.25611448287964	309.7770686149597	416.5628896794724	1508.0	256200.0
262300	1.5	215.0	13134.888117320408	-338.4964472047223	3.1770382729037046	1220.0	0.2272212534005822	3.400996759915935	1.056047216595197	11.422544171380203	2.8354011351945005	1.2913376392399691	0.004322640728882944	1.2956602786408085	26230.0	-239.79849119517294	26.01582866148456	1220.0	816.0658490657806	188.66592049598694	556.115273623207	311.3836805820465	316.0162479877472	418.074641159002	1507.0	262300.0
268400	1.5	220.0	13253.475866639174	-263.0268725416238	23.717549863752907	1220.0	0.059710328723827505	15.74752126428921	5.856911776886611	11.792273735609225	1.0538386500272592	1.7124109751865517	0.009922991243866653	1.7223339671482794	26840.0	-303.9303747246243	3.87250435210508	1220.0	833.4420018196106	192.1464695930481	558.740424569759	318.83114862442017	322.46438360214233	418.5277871313429	1506.0	268400.0
274500	1.5	225.0	13272.078732450085	-323.6488916297263	3.7205731621824363	1220.0	0.21289268169866912	3.6972023275812367	1.6136830965026492	10.52210574228255	2.583620624854913	1.2758821693111626	0.020675200075827162	1.2965573691442382	27450.0	-220.4091543593761	31.713044718459734	1220.0	847.7536728382111	195.47365164756775	561.7125329912269	324.3307394981384	327.9492816925049	420.83153106382093	1505.0	274500.0
280600	1.5	230.0	13388.229472290383	-270.88493145744417	23.230147968059423	1220.0	0.06088399657040739	15.424677359075488	5.18181263403814	11.324632632146121	1.0049783335357418	1.1394093343468972	0.026155338563944877	1.1655646724779103	28060.0	-311.4308806140639	1.1565724754442772	1220.0	862.4725649356842	198.85131072998047	564.4418414340266	329.926545381546	333.6947088241577	422.83154468259687	1504.0	280600.0
286700	1.5	235.0	13394.111641954703	-334.71480160114896	1.1764339328640117	1220.0	0.2901461188915216	2.446539294822948	1.3705336388017304	11.096333983687108	3.617213184716271	1.4027176113890811	0.04716892685286972	1.4498865365004934	28670.0	-232.8941503401743	28.17824987001474	1220.0	876.7236080169678	202.04224562644958	567.6040653994152	335.51192140579224	339.16944098472595	424.9413367284521	1503.0	286700.0
292800	1.5	240.0	13530.142060789047	-262.3409364180394	27.20608376686868	1220.0	0.05238335002452495	18.090035278992616	7.88185683977408	11.339000512732841	1.006852864535129	1.7041453739658734	0.03582378092916589	1.7399691537755424	29280.0	-311.0892347425081	2.955775664460044	1220.0	891.1547310352325	205.4215385913849	570.1446927284959	340.9849374294281	344.74825501441956	426.98822694655604	1502.0	292800.0
298900	1.5	245.0	13542.373208698156	-334.4019708520442	2.4462295818218895	1220.0	0.24342215922860053	3.1080894326505772	1.7022649186556449	10.191003810382286	2.8950852335476505	1.225641826137166	0.031824096079847077	1.2574659215133686	29890.0	-220.28694281814242	40.883951540343844	1220.0	905.4458019733429	208.8282814025879	572.5278166203324	346.35967230796814	350.25784826278687	429.07333102260225	1501.0	298900.0
305000	1.5	250.0	13740.017309046742	-234.53367281722612	39.52882006971714	1220.0	0.03788499793963744	25.395672545457447	17.955292753704285	13.00240470073262	1.1728323366798346	2.2203467901612894	0.05826531157859403	2.278612105084246	30500.0	-322.2402444544389	1.1750244721798766	1220.0	919.4886541366577	212.1503324508667	575.0639114753911	351.6897842884064	355.64853739738464	431.1939430527348	1500.0	305000.0
311100	1.5	255.0	13745.998357200915	-336.8461095434083	1.1962096308345864	1220.0	0.2840259956872976	2.520804486857478	2.3321179834545633	11.190572030427035	3.840795511495867	1.7849899783486218	0.07300027595970356	1.8579902530693626	31110.0	-125.45405647906908	83.5459221815228	1220.0	933.6977231502533	215.39481043815613	577.7297964926089	357.090309381485	361.2126033306122	433.10418835053775	1499.0	311100.0
317200	1.5	260.0	14066.07435911498	-183.10668031790573	64.01520038281305	1220.0	0.02422790856034022	40.27471413842737	66.15720718884081	9.810801409893353	1.8405459165573101	1.7650489692805247	0.12394339370648137	1.8889923615533777	31720.0	-138.51606998884998	79.02435437943618	1220.0	950.2241158485413	218.5122754573822	580.6538773824915	363.17679738998413	368.5350430011749	433.5039868022786	1498.0	317200.0
323300	1.5	265.0	14373.160928509255	-196.45607648932636	61.41731387885501	1220.0	0.029626303473452405	32.75378912512936	94.280357123203	6.6240583677760885	2.9894249187141155	0.45898812310617504	0.15398371178107179	0.6129718351803843	32330.0	-304.33177851118376	7.000807810612526	1220.0	964.3792271614075	221.78136920928955	583.0967698551989	368.522034406662	374.07582354545593	435.3634965923186	1497.0	323300.0
329400	1.5	270.0	14407.730472376532	-327.7673937464094	6.91390877345534	1220.0	0.15366883227877068	5.507500481202978	9.465035558919434	4.937996885424758	2.213297224240223	0.3595437455128447	0.11282267425300889	0.4723664195078319	32940.0	-33.200887179123335	243.02474492234785	1220.0	978.2362308502197	224.9575753211975	585.7104381209268	373.83694648742676	379.44170904159546	437.2883760640539	1496.0	329400.0
335500	1.5	275.0	15132.91918444683	-121.31042585694145	145.03774241405944	1220.0	0.011170022004751997	88.52533840797949	329.741132192143	5.100798269959752	3.7401917953960204	0.45537890376614715	0.22236406624195015	0.6777429708203339	33550.0	0.0	333.04063900525364	1220.0	992.060250043869	228.08889746665955	588.3670862130255	379.1324634552002	384.8388891220093	439.1525923952669	1495.0	335500.0
341600	1.5	280.0	15944.285301057453	-109.26610364727708	162.2732233221245	1220.0	0.01159890744068013	85.21501681208024	619.1138254134381	5.189852643012998	7.241240567848328	0.6322263747820113	0.3756280440287515	1.0078544176015696	34160.0	-249.77953247391605	26.88408063093824	1220.0	1006.0079338550568	231.319833278656	590.6972958751818	384.4117181301117	390.27638244628906	440.9516549251694	1494.0	341600.0
347700	1.5	285.0	16077.849228510586	-264.5736265228928	26.71278549062651	1220.0	0.05974978252195475	15.736462591015373	35.5994558907923	10.630450007172877	2.762226805432899	3.4957599416130876	0.2218446940550061	3.717604640907929	34770.0	-461.9732257412339	46.20072457809358	1220.0	1020.0951950550079	234.6657783985138	592.6726979500681	389.7825381755829	395.64687848091125	442.6877738805979	1493.0	347700.0
353800	1.5	290.0	16323.511125605382	-482.51144237396545	49.13237941895917	1220.0	0.033073320448982	29.235851327433927	-19.676921799070517	10.689805288783841	-0.29723379056228966	2.4558095190368725	0.08509884658040572	2.5409083676142767	35380.0	-359.6782091682389	109.84521469971469	1220.0	1034.3027780056	237.85402941703796	594.9867670808634	395.2140140533447	401.2347345352173	444.22192969351977	1492.0	353800.0
359900	1.5	295.0	16597.185292545415	-381.5742448038417	54.73483338800666	1220.0	0.03183841454509939	30.408599149417167	29.62903816348219	13.469067659534392	1.3721753032481083	5.802041628321668	0.05404343871613511	5.856085071309664	35990.0	-285.52506926021084	18.642463830829612	1220.0	1048.1384959220886	241.0092363357544	597.3215059668779	400.54593300819397	406.58332657814026	445.90131719974335	1491.0	359900.0
366000	1.5	300.0	16674.951697807213	-303.650900070477	15.55328105235983	1220.0	0.08871830633128419	10.27163086574136	7.462130526831899	15.93299611513732	2.075576098238837	3.2868128329026858	0.012067558998471043	3.298880386157114	36600.0	-284.471832000976	98.57561971161165	1220.0	1062.033448934555	244.16127729415894	599.6036784474272	405.91759395599365	411.95457768440247	447.5026938083959	1490.0	366000.0
372100	1.5	305.0	16964.132541152063	-312.2402653688155	57.83616866897012	1220.0	0.02724966444165731	35.6976996043765	47.1595924471246	11.739798641204834	1.6049886181706274	2.0224954410166047	0.012666877153039463	2.0351623124275044	37210.0	-327.1582672988431	94.03069545526245	1220.0	1075.8990640640259	247.3525652885437	601.7321867124118	411.21960377693176	417.3268949985504	449.09971926733215	1489.0	372100.0
378200	1.5	310.0	17207.446473504602	-344.4746072618797	48.66278647050764	1220.0	0.03580394578915619	26.929882529954742	49.45193008047641	19.05958670006423	2.452982753808381	8.634079167881943	0.012375244685662458	8.646454420148343	37820.0	-345.38666837313184	4.65125694141272	1220.0	1089.9444179534912	250.72385931015015	603.3729714285539	416.5168876647949	422.70367097854614	450.6562620574821	1488.0	378200.0
384300	1.5	315.0	17229.21228266212	-364.28102750707967	4.353161831503676	1220.0	0.17307256181292285	4.777923372284264	5.198790047598669	14.028269287797265	3.32767641505257	4.77840692479102	0.01089719173070961	4.789304119250814	38430.0	-361.2933089324764	76.14270486931663	1220.0	1104.0864839553833	253.90918922424316	605.4132994148558	421.91867542266846	428.2586193084717	452.0233631051403	1487.0	384300.0
390400	1.5	320.0	17459.12972634253	-380.3011300955239	45.98348873608166	1220.0	0.03246689682918522	29.800603003767137	32.7584960499748	13.96938601947222	1.5171092801406723	3.412890424689308	0.00754395587156053	3.4204343785027995	39040.0	-339.90884686539516	12.260308582030687	1220.0	1117.9634218215942	257.09139227867126	607.4104567092319	427.2573573589325	433.6146721839905	453.49365132385765	1486.0	390400.0
396500	1.5	325.0	17513.892374800274	-361.51332932069744	10.952529691548905	1220.0	0.10951051370794608	8.13154332073451	11.34842645692044	13.69703742637008	2.7427415558549213	3.1637154253779856	0.017098097618837196	3.1808135204627894	39650.0	-303.4083622974756	94.82977266214971	1220.0	1132.7430040836334	261.11765027046204	607.3890441175628	432.5078053474426	439.11754846572876	454.89727698419824	1485.0	396500.0
402600	1.5	330.0	17836.93164016378	-331.41631761159925	64.60785307270135	1220.0	0.024161683100613025	40.387845202498674	61.28462661993308	19.393313376629962	1.9493148481259572	5.876681833384466	0.009983495811809658	5.886665339548084	40260.0	-337.7530683429877	12.500070251981453	1220.0	1147.0477938652039	264.27352118492126	609.3686544075476	438.2683265209198	444.5059461593628	456.06222616527367	1484.0	402600.0
408700	1.5	335.0	17896.814633414535	-361.42108041534374	11.976598650150764	1220.0	0.10291070315503408	8.71716225175829	11.578611545875411	22.999806197744906	3.558489334778711	6.4508874969404255	0.0061397451689833285	6.457027252384874	40870.0	-335.4787995118268	23.474664195983348	1220.0	1160.9994411468506	267.46641087532043	611.2169354835597	443.54006576538086	449.9929645061493	457.39775268945874	1483.0	408700.0
414800	1.5	340.0	17979.190887403158	-359.3826404405678	16.4752507977249	1220.0	0.08044192353080494	11.431328791100498	8.6434217843853	13.288481521606435	1.7642444538288413	4.074670886797978	0.00599230391958148	4.080663191392778	41480.0	-328.07585849650195	12.750065156188269	1220.0	1174.9312009811401	270.5746669769287	613.2133575319068	448.9892919063568	455.3672420978546	458.6686604268714	1482.0	414800.0
420900	1.5	345.0	18027.02053646128	-353.85436533385734	9.565929811624404	1220.0	0.11716641444228346	7.53486901310446	4.976864116309118	11.748308217720904	1.9596284807705497	3.007568988204001	0.006043126369200523	3.0136121166045537	42090.0	-335.1786067283017	71.27683192454751	1220.0	1188.809590101242	273.69163393974304	615.1448532660182	454.4161560535431	460.70180010795593	459.94070727830854	1481.0	420900.0
427000	1.5	350.0	18107.5147256747	-359.3951321238307	16.098837842684027	1220.0	0.08019752541709187	11.469212669582918	6.296818761747388	12.534113726068721	1.5101942377012272	2.678776919353202	0.005185440731841735	2.683962362125271	42700.0	-342.59004760137344	4.327345128459475	1220.0	1202.9927401542664	277.2603991031647	616.0273899643624	459.66680884361267	466.065532207489	461.2564356509059	1480.0	427000.0
